geneSymbol	Gene name	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene type	logFC	logCPM	LR	PValue	FDR
ENSGALG00000022813	NDUFV3	NADH:ubiquinone oxidoreductase subunit V3 [Source:NCBI gene;Acc:418541]	1	110902176	110909972	1	protein_coding	0.125022600052736	8.06922907894045	2.21347715806172	0.136810000764407	0.313373821170496
ENSGALG00000026372	MANSC4	MANSC domain containing 4 [Source:NCBI gene;Acc:419047]	1	72649269	72664039	-1	protein_coding	0.298779331156652	0.938545720788931	3.04433431727399	0.0810193256946608	0.216675127456716
ENSGALG00000006891	ITIH5	inter-alpha-trypsin inhibitor heavy chain family member 5 [Source:NCBI gene;Acc:419111]	1	4720811	4767090	-1	protein_coding	0.21574745861133	4.49762273798619	0.679497698095531	0.409759743629613	0.631912686292153
ENSGALG00000049127			1	49456525	49460831	-1	protein_coding	-0.244016990337634	-0.860928603540116	0.660810837709278	0.416273832966988	0.637363798452592
ENSGALG00000017296	KLHL42	kelch like family member 42 [Source:NCBI gene;Acc:419046]	1	72671873	72682871	1	protein_coding	0.357142462755385	3.29339175330164	15.0390198587166	0.000105311136449748	0.000940956108068816
ENSGALG00000011914	CENPM	centromere protein M [Source:NCBI gene;Acc:417982]	1	49462031	49468047	1	protein_coding	-0.16942848952335	4.21907254018375	1.94002520650039	0.16366579724733	0.35519598988029
ENSGALG00000019322	TNFRSF13C	TNF receptor superfamily member 13C [Source:NCBI gene;Acc:417983]	1	49476737	49478344	1	protein_coding	-1.91008285655935	-2.53467915518204	10.459173539176	0.00122041867133757	0.00771343209674847
ENSGALG00000006833	ITIH2	inter-alpha-trypsin inhibitor heavy chain 2 [Source:NCBI gene;Acc:419110]	1	4774156	4799281	1	protein_coding	-0.258466903962059	0.657629319436259	1.69561614554387	0.192862289040441	0.395844709752929
ENSGALG00000017295	PTHLH	parathyroid hormone like hormone [Source:NCBI gene;Acc:396281]	1	72752038	72764874	-1	protein_coding	0.116135017497744	1.04066862176124	0.203264667119996	0.65209850563885	0.820400619216603
ENSGALG00000016191	PKNOX1	PBX/knotted 1 homeobox 1 [Source:NCBI gene;Acc:418542]	1	110926351	110964131	1	protein_coding	0.185453981621286	4.30235138341323	1.80460654429915	0.179156582313778	0.376387785321059
ENSGALG00000045762		shisa family member 8 [Source:NCBI gene;Acc:100857803]	1	49487070	49493031	1	protein_coding	0.576462836616415	1.92875885726009	13.1767055949537	0.000283450623737466	0.00223854210939299
ENSGALG00000016997	RB1	retinoblastoma 1 [Source:NCBI gene;Acc:386582]	1	170065610	170150030	1	protein_coding	-0.281701092117095	5.85170546352348	8.38806123575375	0.0037769355622573	0.0197432126324701
ENSGALG00000041687	SREBF2	sterol regulatory element binding transcription factor 2 [Source:NCBI gene;Acc:395304]	1	49494257	49513013	-1	protein_coding	-0.186952329836912	6.79007522818585	1.87209557947995	0.171235263066578	0.365456663310805
ENSGALG00000018239	gga-mir-33-1	gga-mir-33-1 [Source:miRBase;Acc:MI0001170]	1	49496336	49496404	-1	miRNA	-0.802010443661773	-2.94820827488114	4.42261829974769	0.0354655762123126	0.116901999858373
ENSGALG00000011918	CCDC134	coiled-coil domain containing 134 [Source:NCBI gene;Acc:417984]	1	49511857	49516278	-1	protein_coding	-0.154239689113351	3.63681843922024	1.70438435853574	0.191715595364153	0.394376569858465
ENSGALG00000030702	KIN	Kin17 DNA and RNA binding protein [Source:NCBI gene;Acc:419109]	1	4800961	4815768	-1	protein_coding	-0.0432070189679178	5.31657782359178	0.226607952322098	0.634050467527056	0.80732459706447
ENSGALG00000031666	CCDC91	coiled-coil domain containing 91 [Source:NCBI gene;Acc:419045]	1	72867675	73073035	1	protein_coding	0.125778185646851	4.33711138207089	0.7947505386242	0.372667521341064	0.59951269852376
ENSGALG00000019175		cystathionine beta-synthase-like [Source:NCBI gene;Acc:418544]	1	110980772	110999784	-1	protein_coding	-1.44609642125596	-0.735375766751476	8.74418145814386	0.00310591487079935	0.0168112766340269
ENSGALG00000011931	SNU13	small nuclear ribonucleoprotein 13 [Source:HGNC Symbol;Acc:HGNC:7819]	1	49553680	49557259	1	protein_coding	0.0845563212455611	9.45213215305728	0.952921390157186	0.328976795728997	0.555800384538975
ENSGALG00000016196		cystathionine-beta-synthase like [Source:NCBI gene;Acc:418545]	1	111011328	111035262	-1	protein_coding	0.344462618733292	3.61624884472695	3.37355142324714	0.0662507962971072	0.185845257010709
ENSGALG00000011932	XRCC6	X-ray repair complementing defective repair in Chinese hamster cells 6 [Source:NCBI gene;Acc:395767]	1	49558421	49571511	-1	protein_coding	-0.0908793573722175	5.45550529550695	2.47005702812622	0.116033714515046	0.279083347213954
ENSGALG00000006753	ATP5C1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1 [Source:NCBI gene;Acc:419108]	1	4815823	4822759	1	protein_coding	0.039685974745894	8.75764510742589	0.257836630348891	0.611610329364608	0.793752504187563
ENSGALG00000047248	DESI1	desumoylating isopeptidase 1 [Source:NCBI gene;Acc:770448]	1	49571826	49585198	1	protein_coding	0.110750663761019	6.7813483309839	2.2595181109175	0.132795377714444	0.307038281999437
ENSGALG00000030101	CSDC2	cold shock domain containing C2, RNA binding [Source:NCBI gene;Acc:425183]	1	49592788	49597177	-1	protein_coding	-0.878981973892266	2.4269296549394	12.4845920332456	0.000410322312464578	0.00306268598200356
ENSGALG00000017291	FAR2	fatty acyl-CoA reductase 2 [Source:NCBI gene;Acc:419043]	1	73191857	73320608	1	protein_coding	-0.545566746719803	4.22285263756878	19.7674490407687	8.74595523489688e-06	0.000106703992016595
ENSGALG00000011947	POLR3H	RNA polymerase III subunit H [Source:NCBI gene;Acc:417990]	1	49601065	49607425	1	protein_coding	0.0126381694205748	4.6120857272908	0.0417316284395497	0.838132192568818	0.927662587793014
ENSGALG00000006731	TAF3	TATA-box binding protein associated factor 3 [Source:NCBI gene;Acc:419107]	1	4825152	4937625	1	protein_coding	-0.203573995746117	6.80928632362333	5.23033544755452	0.022196251260549	0.0811556387238716
ENSGALG00000016198	U2AF1	U2 small nuclear RNA auxiliary factor 1 [Source:NCBI gene;Acc:395370]	1	111041981	111057817	-1	protein_coding	-0.00185003052412326	7.99752961499334	0.00107042128497881	0.97390003316439	0.993956403579174
ENSGALG00000029270	GATA3	GATA binding protein 3 [Source:NCBI gene;Acc:419106]	1	4968059	4987014	1	protein_coding	-0.597634203246768	1.64942283397495	3.84347440074623	0.0499399346413058	0.151490392484872
ENSGALG00000011950	ACO2	aconitase 2 [Source:NCBI gene;Acc:374009]	1	49608449	49628904	-1	protein_coding	-0.0481899707707049	7.65571220217827	0.664905149340107	0.414833563513185	0.636360161137323
ENSGALG00000011953	PHF5A	PHD finger protein 5A [Source:NCBI gene;Acc:417991]	1	49629138	49635168	1	protein_coding	-0.103579708229245	7.08181801546361	1.93716029980685	0.163977196304178	0.355780151356732
ENSGALG00000017289	C12orf4	chromosome 1 open reading frame, human C12orf4 [Source:NCBI gene;Acc:419041]	1	73358186	73385073	1	protein_coding	-0.0396010101236061	5.22179187154904	0.167405952198109	0.682427585461785	0.841419393222216
ENSGALG00000011957	TOB2	transducer of ERBB2, 2 [Source:NCBI gene;Acc:417992]	1	49639915	49646711	1	protein_coding	-0.102661147320436	6.39453297244322	0.754115419454763	0.385176384423375	0.611404748756955
ENSGALG00000016199	CRYAA	crystallin alpha A [Source:NCBI gene;Acc:418546]	1	111071770	111078627	1	protein_coding	-0.326490472303989	-0.30458820127332	0.579212291815395	0.446621243114851	0.664288272917267
ENSGALG00000011958	TEF	TEF, PAR bZIP transcription factor [Source:NCBI gene;Acc:396342]	1	49664266	49678899	-1	protein_coding	-0.00810978378863875	4.38811509127285	0.00488734322121331	0.944265663085977	0.979849961997353
ENSGALG00000027791	FGF23	fibroblast growth factor 23 [Source:NCBI gene;Acc:428104]	1	73425405	73429018	1	protein_coding	-0.80367496432954	-2.66895864890461	1.57675526342817	0.209228691356378	0.416438052254459
ENSGALG00000034590	CELF2	CUGBP Elav-like family member 2 [Source:NCBI gene;Acc:374111]	1	6143111	6513417	1	protein_coding	-0.901152047640479	4.32990819185257	34.1265544124863	5.16417137582907e-09	1.1584051791465e-07
ENSGALG00000041988	SIK1	salt inducible kinase 1 [Source:NCBI gene;Acc:395417]	1	111210237	111222987	-1	protein_coding	-0.161096852422208	5.10244844083625	1.60123677699409	0.205728029442192	0.412176517758824
ENSGALG00000026776		TP53 induced glycolysis regulatory phosphatase [Source:NCBI gene;Acc:419040]	1	73443329	73462784	-1	protein_coding	0.067898626787239	4.04014256925072	0.243847424726283	0.62144100761754	0.800498158714273
ENSGALG00000011965	ZC3H7B	zinc finger CCCH-type containing 7B [Source:NCBI gene;Acc:417996]	1	49688865	49725642	-1	protein_coding	-0.0318020801329907	5.23759204748562	0.0551912961771279	0.814264400416988	0.916365120595309
ENSGALG00000017000	RCBTB2	RCC1 and BTB domain containing protein 2 [Source:NCBI gene;Acc:418861]	1	170154736	170180679	-1	protein_coding	0.0453350266206813	3.42690575513548	0.126833429941115	0.721738109011563	0.865679499232818
ENSGALG00000017283	CCND2	cyclin D2 [Source:NCBI gene;Acc:374047]	1	73471157	73515295	-1	protein_coding	0.0782399014441229	7.34414429635881	1.01863605037695	0.312842760428831	0.539229918420469
ENSGALG00000011966	RANGAP1	Ran GTPase activating protein 1 [Source:NCBI gene;Acc:417997]	1	49734327	49753467	1	protein_coding	0.0147462622239266	6.66826590682413	0.0223877387449818	0.881060224368969	0.949611062023235
ENSGALG00000016202	HSF2BP	heat shock transcription factor 2 binding protein [Source:NCBI gene;Acc:418548]	1	111301459	111335748	-1	protein_coding	-0.209526493963768	5.56584634385271	1.66310943831253	0.197184016187512	0.401656018953883
ENSGALG00000017282	NDUFA9	NADH:ubiquinone oxidoreductase subunit A9 [Source:NCBI gene;Acc:419039]	1	73689598	73711387	1	protein_coding	0.0711409038950391	6.4932331209414	0.906225397197886	0.341117919518742	0.568500224057174
ENSGALG00000035696	RRP1B	ribosomal RNA processing 1B [Source:NCBI gene;Acc:425237]	1	111336046	111358043	1	protein_coding	-0.0946578293160756	7.03131695545123	0.81370809513929	0.367026217280168	0.594118043674747
ENSGALG00000050065	CYSLTR2	cysteinyl leukotriene receptor 2 [Source:NCBI gene;Acc:428071]	1	170225814	170235083	1	protein_coding	-0.140027305581278	-1.15641455231775	0.277745818417181	0.598182507753177	0.785414001245854
ENSGALG00000016205	PDXK	pyridoxal (pyridoxine, vitamin B6) kinase [Source:NCBI gene;Acc:418549]	1	111372132	111410212	1	protein_coding	-0.296569418106583	3.30519356003691	1.41333521968868	0.234503515941465	0.447449926104697
ENSGALG00000011976	L3MBTL2	L3MBTL2, polycomb repressive complex 1 subunit [Source:NCBI gene;Acc:417999]	1	49758949	49773616	-1	protein_coding	0.0110428364382597	5.0975717998304	0.0220103593824206	0.882059544291264	0.949834181549795
ENSGALG00000017002	FNDC3A	fibronectin type III domain containing 3A [Source:NCBI gene;Acc:418863]	1	170318524	170431070	1	protein_coding	0.284360613889371	6.2182178773677	13.3544598802956	0.000257808782715396	0.00205892760512121
ENSGALG00000040681		potassium voltage-gated channel subfamily A member 6 [Source:NCBI gene;Acc:100858067]	1	73738390	73740231	1	protein_coding	0.949229540307533	1.65567103023567	9.62067794506509	0.00192398697147329	0.0112741051408146
ENSGALG00000031932	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:NCBI gene;Acc:418550]	1	111540937	111555286	1	protein_coding	-0.304350041784632	4.43067391238265	6.55752501114894	0.0104441529041277	0.0449329678522142
ENSGALG00000022804		trafficking protein particle complex 10 [Source:NCBI gene;Acc:771556]	1	111576236	111616455	1	protein_coding	0.0191419239149026	4.85974544744198	0.0182547120791838	0.892524903882972	0.954842273861583
ENSGALG00000052262	KCNA5	potassium voltage-gated channel subfamily A member 5 [Source:NCBI gene;Acc:395115]	1	73969099	73970994	1	protein_coding	-0.556801025779056	1.88115783050402	17.3929700697666	3.03948075115216e-05	0.000317766156044411
ENSGALG00000053526	NTF3	neurotrophin 3 [Source:NCBI gene;Acc:428099]	1	74215223	74288369	1	protein_coding	-0.0448031605850144	3.59770126577348	0.0842627748218803	0.771601647566199	0.893470264968432
ENSGALG00000017271	ANO2	anoctamin 2 [Source:HGNC Symbol;Acc:HGNC:1183]	1	74343324	74478720	-1	protein_coding	1.86919395802695	-1.17241626822869	12.5843746555312	0.000388985164275959	0.00293598837687864
ENSGALG00000011992	EP300	E1A binding protein p300 [Source:NCBI gene;Acc:418000]	1	49780325	49836356	-1	protein_coding	-0.0931485807111074	6.82517256310964	0.72812561262397	0.393491425886129	0.61876538819088
ENSGALG00000031637	ICOSLG	inducible T-cell costimulator ligand [Source:NCBI gene;Acc:395968]	1	111698033	111710719	-1	protein_coding	0.214275206748717	3.69590850512308	2.84988287388158	0.0913805938954334	0.236277507289588
ENSGALG00000011993	RBX1	ring-box 1 [Source:NCBI gene;Acc:418001]	1	49860867	49871899	-1	protein_coding	-0.10164054800882	8.12914192010587	3.42061435945725	0.0643870475707362	0.182267442207324
ENSGALG00000012003	XPNPEP3	X-prolyl aminopeptidase (aminopeptidase P) 3, putative [Source:NCBI gene;Acc:418002]	1	49891065	49906124	-1	protein_coding	-0.0402501516772477	5.32518150953342	0.301484095365723	0.582953518767273	0.775209952257759
ENSGALG00000026773	gga-mir-222a	gga-mir-222a [Source:miRBase;Acc:MI0001177]	1	111966534	111966631	1	miRNA	-0.696636978805825	-2.85091267751197	1.57039624096307	0.210149479252408	0.41775059733245
ENSGALG00000017272	VWF	von Willebrand factor [Source:NCBI gene;Acc:419031]	1	74541146	74683073	-1	protein_coding	-0.939919639062949	4.37714323080682	44.0726112229943	3.16417519804271e-11	1.01396351083143e-09
ENSGALG00000018247	gga-mir-221	gga-mir-221 [Source:miRBase;Acc:MI0001178]	1	111967038	111967136	1	miRNA	-0.516466183259548	-2.1307718714834	1.8331668948391	0.175753945201092	0.371989727419494
ENSGALG00000017003	MLNR	motilin receptor [Source:NCBI gene;Acc:428072]	1	170432827	170436669	1	protein_coding	-0.159595130941811	0.46811884615617	0.80675574413749	0.369081157600036	0.595917626098505
ENSGALG00000012007	ST13P5	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 5 [Source:NCBI gene;Acc:418003]	1	49906355	49926196	1	protein_coding	-0.241197970942346	8.34824041525935	10.8314903435288	0.000997882851459919	0.00652297041859229
ENSGALG00000016215	DIPK2B	chromosome 1 open reading frame, human CXorf36 [Source:NCBI gene;Acc:418555]	1	112117781	112133306	1	protein_coding	-0.172371019095147	3.67134816028225	1.07650273816094	0.299481236776635	0.524759091876943
ENSGALG00000017004	CDADC1	cytidine and dCMP deaminase domain containing 1 [Source:NCBI gene;Acc:418864]	1	170447986	170461822	1	protein_coding	-0.350799314242357	2.02178635366881	5.34837652111406	0.0207415748843803	0.0769816477421442
ENSGALG00000017005	CAB39L	calcium binding protein 39 like [Source:NCBI gene;Acc:418865]	1	170465095	170526727	-1	protein_coding	-0.469460495509193	4.31294810638841	7.34550532934655	0.00672306312918326	0.0315453523558668
ENSGALG00000016217		lysine demethylase 6A [Source:NCBI gene;Acc:418556]	1	112149411	112296680	-1	protein_coding	-0.153671259208619	5.85184979967655	0.713688923857987	0.398221891989412	0.622909849642357
ENSGALG00000012024	MRTFA	megakaryoblastic leukemia (translocation) 1 [Source:NCBI gene;Acc:418005]	1	49972914	50059631	1	protein_coding	-0.250685990414693	5.59188342483557	6.94529273091101	0.00840400835471551	0.0377560262907212
ENSGALG00000012033	SGSM3	small G protein signaling modulator 3 [Source:NCBI gene;Acc:418008]	1	50063873	50081111	-1	protein_coding	-0.107761592649203	3.05080878043335	0.504121176480993	0.477694888458829	0.691945943563452
ENSGALG00000035563	USP6NL	USP6 N-terminal like [Source:NCBI gene;Acc:419104]	1	6569105	6679372	-1	protein_coding	-0.312734762305311	5.26411879210084	8.50004460878444	0.00355137773861097	0.0187868910905585
ENSGALG00000006690	ECHDC3	enoyl-CoA hydratase domain containing 3 [Source:NCBI gene;Acc:419098]	1	6699316	6704061	1	protein_coding	0.16506082309815	5.90903712219804	4.4793052828466	0.0343076638914736	0.113895877432327
ENSGALG00000028187	FUNDC1	FUN14 domain containing 1 [Source:NCBI gene;Acc:418558]	1	112334358	112351015	1	protein_coding	-0.0098715182818011	7.07755372612742	0.0107003555106786	0.917611764873479	0.967092588612109
ENSGALG00000012034	ADSL	adenylosuccinate lyase [Source:NCBI gene;Acc:396540]	1	50091088	50106774	-1	protein_coding	0.0782989103285859	6.93306766879882	0.843956546704348	0.358267642761838	0.585033215881592
ENSGALG00000055058		proline and serine rich 2 [Source:NCBI gene;Acc:419101]	1	6730670	6745495	1	protein_coding	-0.273126810070379	3.70580706900554	3.57512085621229	0.0586511808112051	0.170363708918511
ENSGALG00000017006	SETDB2	SET domain bifurcated histone lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:20263]	1	170527078	170545135	1	protein_coding	-0.0748976536388699	3.81447328513433	0.941008069668626	0.332018726715902	0.559092774896552
ENSGALG00000016221	EFHC2	EF-hand domain containing 2 [Source:NCBI gene;Acc:418559]	1	112372336	112431837	1	protein_coding	-0.107807185497442	2.73183605559262	0.304969035273814	0.580783921454618	0.773430759768062
ENSGALG00000033772	UPF2	UPF2 regulator of nonsense transcripts homolog (yeast) [Source:NCBI gene;Acc:419100]	1	6753645	6801597	-1	protein_coding	-0.0735377322705028	6.45085474461334	0.649329250427598	0.420352592120244	0.640546969219757
ENSGALG00000019094	PHF11	PHD finger protein 11 [Source:HGNC Symbol;Acc:HGNC:17024]	1	170550122	170564885	1	protein_coding	-0.0744663360119231	3.86910174387157	0.651611993755417	0.419536938690366	0.63995418487987
ENSGALG00000003674	DHTKD1	dehydrogenase E1 and transketolase domain containing 1 [Source:NCBI gene;Acc:426076]	1	6811050	6827488	1	protein_coding	0.303501544709838	4.63933014036517	19.4321772619157	1.04235999326064e-05	0.000124208899103733
ENSGALG00000036300	SEC61A2	Sec61 translocon alpha 2 subunit [Source:NCBI gene;Acc:426369]	1	6834525	6850141	1	protein_coding	-0.0103805010623667	6.03896548272314	0.018409640210308	0.892072575815602	0.954779655353655
ENSGALG00000016222	NDP	NDP, norrin cystine knot growth factor [Source:NCBI gene;Acc:418560]	1	112500338	112520391	1	protein_coding	0.44182796454845	3.71002495485637	1.47477071766878	0.224594487778772	0.435536689120625
ENSGALG00000012050	TNRC6B	trinucleotide repeat containing 6B [Source:NCBI gene;Acc:418010]	1	50120269	50164133	-1	protein_coding	-0.0711003017685942	5.15500242019778	0.110259521760028	0.739848867246629	0.87679188215918
ENSGALG00000017008	RCBTB1	RCC1 and BTB domain containing protein 1 [Source:NCBI gene;Acc:418868]	1	170565642	170586338	-1	protein_coding	0.187140993341748	5.62702075642225	7.98243151977636	0.00472334593849441	0.0237579469589259
ENSGALG00000045936	FAM83F	family with sequence similarity 83 member F [Source:NCBI gene;Acc:770747]	1	50261834	50279263	-1	protein_coding	0.804549382355964	-0.130928986261795	5.98647364371887	0.0144159934400956	0.0582194858259831
ENSGALG00000013967	NUDT5	nudix hydrolase 5 [Source:NCBI gene;Acc:426368]	1	6851074	6858323	-1	protein_coding	-0.133050522978969	3.78173390333047	1.59379541982177	0.206784711273168	0.41349118588977
ENSGALG00000012056	GRAP2	GRB2-related adaptor protein 2 [Source:NCBI gene;Acc:770756]	1	50298523	50339266	-1	protein_coding	0.482735878803977	-1.60111147023729	2.37662355186439	0.123163492056283	0.29107508459702
ENSGALG00000032836		monoamine oxidase B [Source:NCBI gene;Acc:418561]	1	112544502	112593382	1	protein_coding	0.244046753676546	2.25694838718386	0.887396386131314	0.346183839111339	0.572984668851467
ENSGALG00000014038	CDC123	cell division cycle 123 [Source:NCBI gene;Acc:426366]	1	6862559	6896744	1	protein_coding	-0.231768243777055	4.07926485401269	6.24275837914254	0.0124702107568082	0.0517171958276189
ENSGALG00000016224	MAOA	monoamine oxidase A [Source:NCBI gene;Acc:418563]	1	112604059	112660963	-1	protein_coding	-0.288645288498643	3.53406122170267	4.50852440403757	0.0337263245131	0.112385922654286
ENSGALG00000017274	CD9	CD9 molecule [Source:NCBI gene;Acc:395527]	1	74715928	74740777	1	protein_coding	-0.252512773800618	4.75678173033522	0.899796917759986	0.342836170790985	0.570314973644493
ENSGALG00000033051	CAMK1D	calcium/calmodulin dependent protein kinase ID [Source:NCBI gene;Acc:425522]	1	6924409	7137720	1	protein_coding	-0.719337057466912	2.49376483207269	12.4918383631115	0.000408733777478097	0.0030579696189789
ENSGALG00000022733	ARL11	ADP ribosylation factor like GTPase 11 [Source:NCBI gene;Acc:418869]	1	170591228	170592318	1	protein_coding	-0.897642710582632	1.21222183060699	20.1623488313704	7.11394873098483e-06	8.8827098119504e-05
ENSGALG00000017009	KPNA3	karyopherin subunit alpha 3 [Source:NCBI gene;Acc:418870]	1	170597186	170650244	-1	protein_coding	-0.113720616189402	7.13969772344186	2.22556164262045	0.135743287075189	0.311712224953908
ENSGALG00000024676	7SK	7SK RNA [Source:RFAM;Acc:RF00100]	1	50496807	50497132	1	misc_RNA	-0.274576670810837	-2.92494210100999	0.269559703934291	0.603627279587634	0.788722923164413
ENSGALG00000029810	RPS19BP1	ribosomal protein S19 binding protein 1 [Source:NCBI gene;Acc:418011]	1	50591208	50594275	1	protein_coding	-0.0827483550342124	5.83379622039835	1.63007832539372	0.201692215393077	0.407325258649312
ENSGALG00000017010	SPRYD7	SPRY domain containing 7 [Source:NCBI gene;Acc:418871]	1	170670674	170685701	-1	protein_coding	-0.0364481655802423	5.92221176654951	0.267960764642254	0.604703000396827	0.789267264601433
ENSGALG00000017276		Rho guanine nucleotide exchange factor 5 [Source:NCBI gene;Acc:419033]	1	74769488	74786815	-1	protein_coding	-0.192441355772332	2.88804082891342	0.605758439472453	0.436389316991961	0.653893566982211
ENSGALG00000012135	ATF4	activating transcription factor 4 [Source:NCBI gene;Acc:395693]	1	50599346	50602300	-1	protein_coding	-0.123286604942257	8.89125929362098	3.25474098681535	0.0712171878949132	0.196373294031563
ENSGALG00000013272	PRMT8	protein arginine methyltransferase 1 [Source:NCBI gene;Acc:425989]	1	74873840	74925413	1	protein_coding	-0.101680316431128	3.74123907596603	0.276407225595221	0.599065776115895	0.786008723798649
ENSGALG00000030140	CCDC3	coiled-coil domain containing 3 [Source:NCBI gene;Acc:769832]	1	7161428	7200482	-1	protein_coding	-0.667945933542853	3.86978539435577	1.47442271118842	0.224649183853474	0.435536689120625
ENSGALG00000012144	MIEF1	mitochondrial elongation factor 1 [Source:NCBI gene;Acc:418012]	1	50613511	50619573	-1	protein_coding	-0.0265258752853818	3.43598270046466	0.0270357341030945	0.869396216864192	0.943802006183185
ENSGALG00000042400	CASK	calcium/calmodulin dependent serine protein kinase [Source:NCBI gene;Acc:418565]	1	113092779	113289308	1	protein_coding	0.0643466419881439	6.1457845486145	0.385529166964176	0.534658873584226	0.73874283814543
ENSGALG00000013738	OPTN	optineurin [Source:NCBI gene;Acc:374079]	1	7225803	7245380	1	protein_coding	-0.665794870045812	5.84752001730192	39.2709666589695	3.68885853423694e-10	9.84671090161869e-09
ENSGALG00000028989			1	50620500	50620712	-1	protein_coding	-0.0590525838907807	0.479101670103995	0.0835179741677194	0.772585383685471	0.893952197890122
ENSGALG00000017011	TRIM13	tripartite motif containing 13 [Source:NCBI gene;Acc:418872]	1	170690519	170696381	1	protein_coding	0.0349384646948805	4.36053759988448	0.279656497535868	0.596926448804427	0.784812501225029
ENSGALG00000036743	MGAT3	mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [Source:NCBI gene;Acc:418013]	1	50628618	50645593	-1	protein_coding	-0.274603076186022	6.45225507280273	4.22086994297287	0.0399296837323258	0.127891016082544
ENSGALG00000017012	KCNRG	potassium channel regulator [Source:NCBI gene;Acc:418873]	1	170697168	170700171	1	protein_coding	0.0110290341308014	1.23858877427188	0.00500229671589381	0.943615098216654	0.979849961997353
ENSGALG00000018254	gga-mir-16-1	gga-mir-16-1 [Source:miRBase;Acc:MI0001185]	1	170717614	170717697	-1	miRNA	-0.581348240968384	-2.95880106661935	2.98219337935905	0.0841851163594635	0.222532747110213
ENSGALG00000018255	gga-mir-15a	gga-mir-15a [Source:miRBase;Acc:MI0001186]	1	170717756	170717838	-1	miRNA	-0.735389269368769	-2.89173638680512	1.0393572789029	0.307970998944459	0.534671624695118
ENSGALG00000012150	TAB1	TGF-beta activated kinase 1 (MAP3K7) binding protein 1 [Source:NCBI gene;Acc:418014]	1	50660193	50668685	-1	protein_coding	0.142557250955845	4.5289508634583	3.47290968939342	0.0623814899927131	0.178196990850498
ENSGALG00000028232			1	170733622	170733700	1	misc_RNA	-2.6535259465854	-2.24837345520029	17.4068640754135	3.01734364004148e-05	0.000315709949112688
ENSGALG00000014346	TSPAN9	tetraspanin 9 [Source:NCBI gene;Acc:418263]	1	75057946	75199031	-1	protein_coding	-0.0211890148394564	4.00054971222779	0.0228855703062578	0.879755022917013	0.949004279339992
ENSGALG00000017015	RNASEH2B	ribonuclease H2 subunit B [Source:NCBI gene;Acc:418874]	1	171220977	171264767	1	protein_coding	-0.252066007711172	6.46049512674941	10.9214736779985	0.000950559645427572	0.00624555787586687
ENSGALG00000027665	SYNGR1	synaptogyrin 1 [Source:NCBI gene;Acc:418015]	1	50677406	50687741	-1	protein_coding	0.301548398563687	4.76104582244237	6.0175640833761	0.0141641836510728	0.0574383926935038
ENSGALG00000044763	GPR82	G protein-coupled receptor 82 [Source:NCBI gene;Acc:101750076]	1	113186826	113189961	-1	protein_coding	-0.678873837932958	-2.26779759928452	2.93020102611437	0.0869366667711396	0.228014814632983
ENSGALG00000017016	FAM124A	family with sequence similarity 124 member A [Source:NCBI gene;Acc:770395]	1	171336927	171374560	1	protein_coding	-0.43449812573446	0.453162164457104	3.78390873101068	0.0517476435154582	0.155206514189221
ENSGALG00000016227	GPR34	G protein-coupled receptor 34 [Source:NCBI gene;Acc:771199]	1	113198416	113202575	-1	protein_coding	-0.284862248126661	0.59591672259898	1.95403860634133	0.162152316353335	0.353741599879499
ENSGALG00000012172	RPL3	ribosomal protein L3 [Source:NCBI gene;Acc:418016]	1	50691560	50697388	1	protein_coding	0.205114285707361	10.995269848795	7.76915363070462	0.00531459450506342	0.0260254329152588
ENSGALG00000017017	SERPINE3	serpin family E member 3 [Source:NCBI gene;Acc:418875]	1	171398869	171415010	1	protein_coding	1.00835042249043	-2.55459459989405	1.80077075381602	0.179619342424674	0.377050223648314
ENSGALG00000016228	NYX	nyctalopin [Source:HGNC Symbol;Acc:HGNC:8082]	1	113301915	113303342	-1	protein_coding	-0.963640823585439	-1.64210029111179	5.09221671053668	0.0240334524484493	0.0862210221677533
ENSGALG00000017018	INTS6	integrator complex subunit 6 [Source:NCBI gene;Acc:418876]	1	171417529	171459449	-1	protein_coding	0.0141589950978398	5.33713359142289	0.0116371294828923	0.914094429860445	0.965643892141773
ENSGALG00000016231	DDX3X	DEAD-box helicase 3, X-linked [Source:NCBI gene;Acc:418567]	1	113327072	113346140	-1	protein_coding	-0.0478904857323682	9.11082791464933	0.312111198357343	0.576387550065766	0.770888202420595
ENSGALG00000014342	TEAD4	TEA domain transcription factor 4 [Source:NCBI gene;Acc:395542]	1	75219390	75286457	-1	protein_coding	-0.174659080021259	5.7821976974692	2.93490837589285	0.0866835811242727	0.227641115463469
ENSGALG00000034198	MCM10	minichromosome maintenance 10 replication initiation factor [Source:NCBI gene;Acc:429525]	1	7248738	7263920	1	protein_coding	-0.336100300242832	4.30642467556392	8.37565825315453	0.00380279798341235	0.0198621629966954
