geneSymbol	Chromosome.scaffold.name	Gene.start..bp.	Gene.end..bp.	Strand	Gene.type	Gene.name	Gene.description	logFC	logCPM	LR	PValue	FDR
ENSCJPG00005003977	1	166166931	166172801	-1	protein_coding	C11orf54	chromosome 1 open reading frame, human C11orf54 [Source:NCBI gene;Acc:107308437]	-0.0203424715411722	3.15358220962013	0.00466782120226927	0.945529745475964	0.999994658757757
ENSCJPG00005003982	1	166174532	166176662	1	protein_coding		TATA-box binding protein associated factor, RNA polymerase I subunit D [Source:NCBI gene;Acc:107308436]	-0.0655095856784825	4.62586887858404	0.0818483146699018	0.774808084053143	0.999994658757757
ENSCJPG00005003983	1	166177046	166177117	1	snoRNA			0.329986445123495	0.762537065828685	0.407133868944821	0.52342783668878	0.999994658757757
ENSCJPG00005003984	1	166178102	166178228	1	snoRNA			0.0664123142790807	1.658224702064	0.0262529606113777	0.871284076980535	0.999994658757757
ENSCJPG00005003985	1	166180930	166181061	1	snoRNA			-0.395450479242759	0.74803510920337	0.362536699676542	0.547100781630289	0.999994658757757
ENSCJPG00005003987	1	166181558	166181631	1	snoRNA			0.018431769679325	-0.255134189880954	0.00110104798629029	0.973529417743231	0.999994658757757
ENSCJPG00005003989	1	166182490	166182621	1	snoRNA			-0.1541387911897	2.06605530788043	0.157517405402639	0.691452542689785	0.999994658757757
ENSCJPG00005003990	1	166183371	166183509	1	snoRNA			-0.116600611185323	1.7152861222957	0.0673836249251876	0.795185018492625	0.999994658757757
ENSCJPG00005003991	1	166183927	166184049	1	snoRNA			0.177136190116726	-0.0061665902083283	0.111106943793555	0.738887398439932	0.999994658757757
ENSCJPG00005003993	1	166184403	166184536	1	snoRNA			-0.818151914329154	-0.243197609242267	2.4422431222359	0.118107226140927	0.999994658757757
ENSCJPG00005003994	1	166185685	166217056	-1	protein_coding		centrosomal protein 295 [Source:NCBI gene;Acc:107308415]	-0.0223163577714123	5.2284482442924	0.00688660857520063	0.933862995555128	0.999994658757757
ENSCJPG00005003995	1	166193940	166194005	-1	snoRNA			-0.403598111467218	-1.08161200549696	0.287765837618041	0.591655803988172	0.999994658757757
ENSCJPG00005003996	1	166194110	166194192	-1	snoRNA			0.199168105123887	2.03465382981441	0.140656251667972	0.707629479039723	0.999994658757757
ENSCJPG00005003997	1	166217537	166233762	1	lncRNA			-1.51002699192068	-1.62912748962086	2.21294834639253	0.136856893597752	0.999994658757757
ENSCJPG00005004002	1	166248901	166309688	-1	protein_coding	DEUP1	deuterosome assembly protein 1 [Source:NCBI gene;Acc:107308439]	0.0593754841650831	2.64576692170287	0.00994709587235754	0.920554611000285	0.999994658757757
ENSCJPG00005004027	1	166368584	166377466	1	protein_coding			0.18036496882884	0.957005784144866	0.167096592461702	0.682705154512052	0.999994658757757
ENSCJPG00005004035	1	166527168	166545781	-1	protein_coding	MTNR1B	melatonin receptor 1B [Source:NCBI gene;Acc:107308448]	0.0732137902307227	0.704197493985169	0.0204304692924011	0.886341364226507	0.999994658757757
ENSCJPG00005004037	1	166650572	166650712	1	protein_coding			0.546265210028985	2.68120406449629	1.90201744339142	0.167852676680512	0.999994658757757
ENSCJPG00005004054	1	166650893	166970439	-1	protein_coding	FAT3	FAT atypical cadherin 3 [Source:NCBI gene;Acc:107308449]	0.478418866935989	6.98810193491651	1.52108784064878	0.217454944732041	0.999994658757757
ENSCJPG00005004096	1	167733913	167751022	1	protein_coding	CHORDC1	cysteine and histidine rich domain containing 1 [Source:NCBI gene;Acc:107308463]	-0.0211819729300365	5.85479765221168	0.0102838378945931	0.919225586420086	0.999994658757757
ENSCJPG00005004108	1	167760063	167788124	-1	protein_coding	NAALAD2	N-acetylated-alpha-linked acidic dipeptidase 2-like [Source:NCBI gene;Acc:107308460]	0.217895719575873	4.50106280909329	0.279793485801385	0.596836605381085	0.999994658757757
ENSCJPG00005004111	1	167791478	167818799	-1	protein_coding	FOLH1	putative N-acetylated-alpha-linked acidic dipeptidase [Source:NCBI gene;Acc:107308462]	0.256360997740402	5.862381646573	0.38638000915244	0.534208386763472	0.999994658757757
ENSCJPG00005004114	1	167822982	167825944	1	lncRNA			1.77143422736805	-2.61311428940883	1.14790168694268	0.283988831145498	0.999994658757757
ENSCJPG00005004115	1	167885953	167995408	1	protein_coding	NOX4	NADPH oxidase 4 [Source:NCBI gene;Acc:107308459]	0.625730358740769	1.39231507548246	1.68339860594314	0.194473469159484	0.999994658757757
ENSCJPG00005004127	1	168000111	168044059	-1	protein_coding	TYR	Coturnix japonica tyrosinase (TYR), mRNA. [Source:RefSeq mRNA;Acc:NM_001323239]	0.921504671759554	0.519797442529561	1.08387788739861	0.297831663061782	0.999994658757757
ENSCJPG00005004152	1	168073057	168299527	1	protein_coding	GRM5	glutamate metabotropic receptor 5 [Source:NCBI gene;Acc:107308455]	0.0389704776582855	7.66006687638786	0.00430616768211678	0.947679253862623	0.999994658757757
ENSCJPG00005004155	1	168346799	168361750	1	protein_coding	CTSC	cathepsin C [Source:NCBI gene;Acc:107308454]	-0.0797884224340602	4.92682873687097	0.0617340968271805	0.803775829336839	0.999994658757757
ENSCJPG00005004158	1	168377534	168399021	1	protein_coding	RAB38	RAB38, member RAS oncogene family [Source:NCBI gene;Acc:107308464]	0.8609173255714	0.591866939787383	1.27903751382201	0.25807807002393	0.999994658757757
ENSCJPG00005004159	1	168434388	168463108	1	lncRNA			-0.71916800601301	-0.803827951013342	0.14740146383847	0.701031084340661	0.999994658757757
ENSCJPG00005004160	1	168526661	168612170	-1	lncRNA			-0.170656299836016	-2.50994388964584	0.0130117963174179	0.909182889266098	0.999994658757757
ENSCJPG00005004163	1	168626482	168773872	-1	protein_coding	TMEM135	transmembrane protein 135 [Source:NCBI gene;Acc:107308482]	-0.0684844517166531	5.61906956889672	0.100316084487112	0.751450649556171	0.999994658757757
ENSCJPG00005004166	1	168791326	168795953	1	protein_coding	FZD4	frizzled class receptor 4 [Source:NCBI gene;Acc:107308481]	-0.342705791745717	4.00210196281877	1.21638597664893	0.270071073361459	0.999994658757757
ENSCJPG00005004167	1	168819790	168837275	1	lncRNA			0.708382238192881	2.17721435569037	2.30173911876588	0.129229233072956	0.999994658757757
ENSCJPG00005004169	1	168868591	168869709	-1	protein_coding	PRSS23	serine protease 23 [Source:NCBI gene;Acc:107308480]	-0.0838585021221953	3.47012487792752	0.0526883120167962	0.818449742052319	0.999994658757757
ENSCJPG00005004170	1	168911568	169010595	1	protein_coding	ME3	malic enzyme 3 [Source:NCBI gene;Acc:107308475]	0.101728424369571	7.07106867176025	0.277884524122747	0.598091138596057	0.999994658757757
ENSCJPG00005004171	1	169033517	169052390	-1	protein_coding	PRCP	prolylcarboxypeptidase [Source:NCBI gene;Acc:107308476]	0.022513319069712	4.08574282572043	0.00410426591223345	0.948918832905469	0.999994658757757
ENSCJPG00005004173	1	169052559	169059025	1	protein_coding		DNA damage induced apoptosis suppressor [Source:NCBI gene;Acc:107308473]	0.0612186980420791	4.16035966089021	0.0572632988170643	0.810874895212372	0.999994658757757
ENSCJPG00005004175	1	169068968	169076141	-1	protein_coding	RAB30	RAB30, member RAS oncogene family [Source:NCBI gene;Acc:107308474]	-0.363624211843914	5.10075033637457	2.01255143434973	0.156002765820711	0.999994658757757
ENSCJPG00005004176	1	169121755	169122326	1	protein_coding			0.0611171959035729	3.27486500878878	0.0391103064205156	0.843230293827303	0.999994658757757
ENSCJPG00005004177	1	169145310	169161690	1	protein_coding	ANKRD42	ankyrin repeat domain 42 [Source:NCBI gene;Acc:107308472]	1.03824060110907	1.46241649356839	3.0472449094616	0.0808742292605707	0.999994658757757
ENSCJPG00005004187	1	169164060	169172601	-1	protein_coding	CCDC90B	coiled-coil domain containing 90B [Source:NCBI gene;Acc:107308470]	-0.149692586291521	4.63939508781528	0.344918033183905	0.557004102989089	0.999994658757757
ENSCJPG00005004310	1	169244231	169952435	-1	protein_coding		disks large homolog 2 [Source:NCBI gene;Acc:107308468]	0.154520183305979	7.5239474396356	0.150609984234094	0.69795311579836	0.999994658757757
ENSCJPG00005004364	1	170047053	170188388	-1	protein_coding			0.25842331770232	2.42517936034996	0.368371282346228	0.543893399986399	0.999994658757757
ENSCJPG00005004371	1	170203933	170210318	1	protein_coding	TMEM126A	transmembrane protein 126A-like [Source:NCBI gene;Acc:107308493]	0.0386063048441296	4.81082936151184	0.0263474409007127	0.871054694148255	0.999994658757757
ENSCJPG00005004375	1	170215755	170216609	-1	protein_coding	CREBZF	CREB/ATF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:24905]	0.0735831154310931	4.09175490301758	0.0360706547974798	0.849369657096002	0.999994658757757
ENSCJPG00005004376	1	170217754	170219946	-1	protein_coding	CCDC89	coiled-coil domain containing 89 [Source:HGNC Symbol;Acc:HGNC:26762]	-0.571645202377979	-0.395546358799391	0.550349517640566	0.458174916587461	0.999994658757757
ENSCJPG00005004380	1	170221349	170256430	-1	protein_coding	SYTL2	synaptotagmin like 2 [Source:NCBI gene;Acc:107308489]	0.914469009039493	3.53244269982778	7.86488845914942	0.00504039356381027	0.46575830119479
ENSCJPG00005004381	1	170281733	170288384	1	protein_coding		coiled-coil domain containing 83 [Source:NCBI gene;Acc:107308496]	0.155286330671602	-0.240756943224564	0.0866947238525955	0.768421951426601	0.999994658757757
ENSCJPG00005004383	1	170293228	170352356	-1	protein_coding	PICALM	phosphatidylinositol binding clathrin assembly protein [Source:NCBI gene;Acc:107308488]	0.0547205224917289	7.18482456622161	0.0741351156555297	0.785408544258281	0.999994658757757
ENSCJPG00005004385	1	170395969	170412639	1	protein_coding	EED	embryonic ectoderm development [Source:NCBI gene;Acc:107308484]	0.0769062327190874	5.66026356937398	0.120137968286215	0.728884899977615	0.999994658757757
ENSCJPG00005004388	1	170421913	170428572	-1	protein_coding	HIKESHI	heat shock protein nuclear import factor hikeshi [Source:NCBI gene;Acc:107308487]	-0.00799427544712096	5.4258631573268	0.00104965357572695	0.974154372240501	0.999994658757757
ENSCJPG00005004390	1	170508161	170509920	-1	lncRNA			-2.0328448324483	-2.60314704061866	1.55968214272079	0.211711766751858	0.999994658757757
ENSCJPG00005004396	1	170819459	170828737	1	lncRNA			0.796208637814926	-0.89923329979632	1.39638331735284	0.237330060978525	0.999994658757757
ENSCJPG00005004404	1	171159882	171423971	1	lncRNA			0.293214013531508	-0.922037642551025	0.136344407608858	0.711942555902374	0.999994658757757
ENSCJPG00005004405	1	171300160	171308854	-1	lncRNA			1.78867752856228	-2.61057380445619	1.15849903535862	0.281777044901419	0.999994658757757
ENSCJPG00005004406	1	171526213	171528854	-1	lncRNA			-1.06802104337693	-2.39176771950371	0.524365832582088	0.468985260448218	0.999994658757757
ENSCJPG00005004438	1	171834491	172326864	1	protein_coding	TENM4	teneurin transmembrane protein 4 [Source:NCBI gene;Acc:107308500]	0.18368227178303	6.63638940926828	0.710136933403284	0.399398357074744	0.999994658757757
ENSCJPG00005004456	1	172399662	172448496	1	protein_coding	NARS2	asparaginyl-tRNA synthetase 2, mitochondrial [Source:NCBI gene;Acc:107308502]	0.0279851200959106	4.63316087038918	0.012953152749227	0.909386890542251	0.999994658757757
ENSCJPG00005004489	1	172465571	172541991	1	protein_coding	GAB2	GRB2 associated binding protein 2 [Source:NCBI gene;Acc:107308504]	0.416195787954335	4.58378006674897	2.32411293895222	0.127382818051877	0.999994658757757
ENSCJPG00005004490	1	172553820	172569569	-1	protein_coding		ubiquitin specific peptidase 35 [Source:NCBI gene;Acc:107308506]	0.00577600018261147	4.14307223662012	0.000381663431809898	0.984413352562521	0.999994658757757
ENSCJPG00005004491	1	172581583	172582365	1	protein_coding	KCTD21	potassium channel tetramerization domain containing 21 [Source:NCBI gene;Acc:107308509]	-0.148252496390554	3.67658273016598	0.26879393120371	0.604141963110075	0.999994658757757
ENSCJPG00005004492	1	172589247	172598125	1	protein_coding	ALG8	ALG8 alpha-1,3-glucosyltransferase [Source:NCBI gene;Acc:107308508]	-0.0421478881274651	4.25616156669386	0.0196080773789467	0.888637200049049	0.999994658757757
ENSCJPG00005004495	1	172598711	172600656	1	protein_coding		NADH dehydrogenase [ubiquinone] 1 subunit C2-like [Source:NCBI gene;Acc:107308510]	0.088173769834092	5.80048806815338	0.195306092882932	0.658536612161477	0.999994658757757
ENSCJPG00005004497	1	172604147	172605498	-1	protein_coding			-1.35591494178843	-1.514321908074	1.94210871385066	0.1634397560679	0.999994658757757
ENSCJPG00005004498	1	172622023	172655106	1	protein_coding			-0.932106283999207	-0.992072186886093	0.895826752425665	0.34390318236043	0.999994658757757
ENSCJPG00005004500	1	172656311	172656703	1	protein_coding		thyroid hormone-inducible hepatic protein-like [Source:NCBI gene;Acc:107308548]	-1.65089184511432	-0.612191833210478	0.809880864226043	0.368155475562545	0.999994658757757
ENSCJPG00005004503	1	172673666	172679130	1	protein_coding	KCTD14	potassium channel tetramerization domain containing 14 [Source:NCBI gene;Acc:107308553]	1.94122140221511	-2.06554932672517	2.44071038065037	0.118222675837043	0.999994658757757
ENSCJPG00005004504	1	172679357	172706855	1	protein_coding	INTS4	integrator complex subunit 4 [Source:NCBI gene;Acc:107308543]	-0.0239594587237031	5.5556988287344	0.0111671063134686	0.915840589205931	0.999994658757757
ENSCJPG00005004505	1	172710301	172717869	-1	protein_coding	AAMDC	adipogenesis associated Mth938 domain containing [Source:NCBI gene;Acc:107308544]	-0.0321126789282013	4.01686104532103	0.0139251165225502	0.906063909334489	0.999994658757757
ENSCJPG00005004525	1	172716520	172761460	1	protein_coding	RSF1	remodeling and spacing factor 1 [Source:NCBI gene;Acc:107308542]	-0.0832916746841637	7.21515636857768	0.169893829328736	0.680206182141336	0.999994658757757
ENSCJPG00005004527	1	172770417	172777248	1	protein_coding	CLNS1A	chloride nucleotide-sensitive channel 1A [Source:NCBI gene;Acc:107308541]	-0.194925546947817	6.6016981407424	0.604249784578258	0.436961119378477	0.999994658757757
ENSCJPG00005004531	1	172780243	172788419	-1	protein_coding	AQP11	aquaporin 11 [Source:NCBI gene;Acc:107308540]	-0.64206793320964	3.76382388436085	1.77713482943989	0.182501546822567	0.999994658757757
ENSCJPG00005004533	1	172806867	172809972	-1	lncRNA			-3.4047205649737	-2.38444531733643	4.42394742069731	0.0354379641683135	0.999994658757757
ENSCJPG00005004534	1	172846824	172869552	1	protein_coding	PAK1	p21 (RAC1) activated kinase 1 [Source:NCBI gene;Acc:107308538]	-0.8154780612252	7.1677330541486	3.01661545034221	0.0824153013364114	0.999994658757757
ENSCJPG00005004539	1	172875527	172904223	1	protein_coding	GDPD4	glycerophosphodiester phosphodiesterase domain containing 4 [Source:NCBI gene;Acc:107308536]	-1.36331140162859	4.71272809120981	3.33770946965056	0.0677088032888829	0.999994658757757
ENSCJPG00005004544	1	172908298	172956864	-1	protein_coding	MYO7A	myosin VIIA [Source:NCBI gene;Acc:107308535]	0.764216844032808	4.35268877889837	1.4456765068358	0.229222962517893	0.999994658757757
ENSCJPG00005005240	1	172992863	173026903	-1	protein_coding	CAPN5	calpain 5 [Source:NCBI gene;Acc:107308533]	0.458571544554743	5.57437865357358	2.67998189762537	0.101616883428547	0.999994658757757
ENSCJPG00005005247	1	173056863	173098834	-1	protein_coding	ACER3	alkaline ceramidase 3 [Source:NCBI gene;Acc:107308532]	0.12881490489888	4.08327612929807	0.238296936572442	0.625438871739683	0.999994658757757
ENSCJPG00005005251	1	173135199	173150931	-1	protein_coding	TSKU	tsukushi, small leucine rich proteoglycan [Source:NCBI gene;Acc:107308530]	0.216655211056043	5.31283270208968	0.79887699508574	0.371429341748196	0.999994658757757
ENSCJPG00005005254	1	173227092	173260866	1	protein_coding		guanylate cyclase 2F, retinal [Source:NCBI gene;Acc:107308518]	-0.748853265586132	0.689177869935139	2.09378237390394	0.147899500415067	0.999994658757757
ENSCJPG00005005269	1	173284533	173293905	1	protein_coding		leucine rich repeat containing 32 [Source:NCBI gene;Acc:107308529]	-0.603845435198715	2.86005538974028	0.759384998300895	0.383521054393245	0.999994658757757
ENSCJPG00005005271	1	173375120	173408315	-1	protein_coding	EMSY	EMSY transcriptional repressor, BRCA2 interacting [Source:NCBI gene;Acc:107308528]	-0.131902942130984	5.53947176096179	0.357662845229531	0.549807105176427	0.999994658757757
ENSCJPG00005005277	1	173397300	173397476	-1	misc_RNA			0.926808686736372	-1.46013915815307	1.37730502199252	0.240560734006727	0.999994658757757
ENSCJPG00005005278	1	173416482	173425266	1	protein_coding	THAP12	THAP domain containing 12 [Source:NCBI gene;Acc:107308526]	0.0124387057579935	4.36851375383814	0.0029665336056417	0.956563980909317	0.999994658757757
ENSCJPG00005005279	1	173435070	173447990	1	lncRNA			1.78867752856228	-2.61057380445619	1.15849903535862	0.281777044901419	0.999994658757757
ENSCJPG00005005280	1	173487143	173492934	-1	lncRNA			-0.168938520358692	-2.50969593055191	0.0128231293302665	0.909840873213998	0.999994658757757
ENSCJPG00005005289	1	173541381	173566230	1	protein_coding	WNT11	Wnt family member 11 [Source:NCBI gene;Acc:107308524]	0.403371452974298	1.46155909653309	1.08551753174715	0.297466517260288	0.999994658757757
ENSCJPG00005005291	1	173672826	173755131	-1	protein_coding	UVRAG	UV radiation resistance associated [Source:NCBI gene;Acc:107308523]	-0.0394710100131657	4.94686022663765	0.032345784897589	0.857270847826404	0.999994658757757
ENSCJPG00005005298	1	173770326	173772432	1	protein_coding		erythroblast NAD(P)(+)--arginine ADP-ribosyltransferase-like [Source:NCBI gene;Acc:107308521]	-0.170656299836016	-2.50994388964584	0.0130117963174179	0.909182889266098	0.999994658757757
ENSCJPG00005005300	1	173771394	173776685	-1	protein_coding			0.124830177761729	0.0386373083826362	0.0446789247676112	0.832595522955304	0.999994658757757
ENSCJPG00005005304	1	173774796	173783768	-1	protein_coding	RNF121	ring finger protein 121 [Source:NCBI gene;Acc:107308520]	0.0784665996794222	4.79834854143138	0.125599158279631	0.723039347814086	0.999994658757757
ENSCJPG00005005306	1	173786275	173791157	1	protein_coding	ANAPC15	anaphase promoting complex subunit 15 [Source:NCBI gene;Acc:107308546]	-0.0590149054189147	5.2764354757311	0.0687448759972602	0.793173080987225	0.999994658757757
ENSCJPG00005005309	1	173791646	173795980	-1	protein_coding		transmembrane O-methyltransferase [Source:NCBI gene;Acc:107308547]	-0.232871370161451	4.39703666058341	0.945771170670554	0.330798050386909	0.999994658757757
ENSCJPG00005005322	1	173803033	173845599	1	protein_coding	NUMA1	nuclear mitotic apparatus protein 1 [Source:NCBI gene;Acc:107308516]	-0.103972501821801	7.54532051017682	0.217581891338128	0.640888604922144	0.999994658757757
ENSCJPG00005005345	1	173809048	173815931	-1	protein_coding		leucine-rich repeat-containing protein 51-like [Source:NCBI gene;Acc:107308550]	-0.116450202140219	2.29167579693373	0.091889084195218	0.761789174270957	0.999994658757757
ENSCJPG00005005353	1	173854974	173860182	-1	protein_coding			-0.211833279806181	1.20893894669633	0.203871595960579	0.651613787997361	0.999994658757757
ENSCJPG00005005355	1	173862835	173868854	1	protein_coding			1.77143422736805	-2.61311428940883	1.14790168694268	0.283988831145498	0.999994658757757
ENSCJPG00005005356	1	173876635	173878222	-1	lncRNA			-1.20631256456502	-1.76447240029138	0.305419490956846	0.580504665850256	0.999994658757757
ENSCJPG00005005357	1	173880287	173903051	-1	protein_coding	LCMT2	leucine carboxyl methyltransferase 2 [Source:NCBI gene;Acc:107308567]	0.0203525207777271	4.60995813344886	0.00512523122151309	0.942927625318516	0.999994658757757
ENSCJPG00005005359	1	173924202	173975818	1	protein_coding		dachsous cadherin-related 1 [Source:NCBI gene;Acc:107308569]	0.348289000988279	5.20038288668114	0.880513759283485	0.348061003517066	0.999994658757757
ENSCJPG00005005361	1	173982310	173988776	1	protein_coding	TPP1	tripeptidyl peptidase 1 [Source:NCBI gene;Acc:107308570]	-0.0562264149828094	6.67631443259763	0.0637877187729692	0.800606460701137	0.999994658757757
ENSCJPG00005005363	1	173990200	173997392	-1	protein_coding	ILK	integrin linked kinase [Source:NCBI gene;Acc:107308571]	-0.0830929855946811	6.27207180076886	0.112485504172956	0.737331976304363	0.999994658757757
ENSCJPG00005005367	1	173995949	173998899	1	protein_coding	RRP8	ribosomal RNA processing 8 [Source:NCBI gene;Acc:107308573]	-0.247932856798272	3.05399562650811	0.313807172899317	0.575353294625013	0.999994658757757
ENSCJPG00005005381	1	173999181	174011673	1	protein_coding		F-box/WD repeat-containing protein 7-like [Source:NCBI gene;Acc:107308572]	-0.371164307506479	5.50969218277958	2.19429911975321	0.138522204525231	0.999994658757757
ENSCJPG00005005386	1	174018728	174020969	-1	protein_coding			-0.137224823878122	3.14091132630326	0.127945464168006	0.720571835654014	0.999994658757757
ENSCJPG00005005388	1	174019970	174024079	1	protein_coding	ARFIP2	ADP ribosylation factor interacting protein 2 [Source:NCBI gene;Acc:107308578]	-0.0841620417014071	6.15377305612229	0.169444651222697	0.680605835978616	0.999994658757757
ENSCJPG00005005392	1	174029856	174031577	-1	lncRNA			-0.118794942694499	2.95215971396429	0.112727896091846	0.737059584572922	0.999994658757757
ENSCJPG00005005393	1	174031335	174038033	1	pseudogene		tripartite motif containing 3 [Source:NCBI gene;Acc:107308575]	-0.193220832634622	8.02043404700693	0.766462534918205	0.381313625024392	0.999994658757757
ENSCJPG00005005397	1	174038488	174082506	1	protein_coding	HPX	hemopexin [Source:NCBI gene;Acc:107308582]	-0.549964556853124	1.17038590588657	0.681396445729684	0.409106277469566	0.999994658757757
ENSCJPG00005005399	1	174043448	174048563	1	protein_coding	APBB1	amyloid beta precursor protein binding family B member 1 [Source:NCBI gene;Acc:107308581]	-0.190796144065145	7.84509705228622	0.921696765745153	0.337029851054528	0.999994658757757
ENSCJPG00005005471	1	174048562	174052338	-1	protein_coding	SMPD1	sphingomyelin phosphodiesterase 1 [Source:NCBI gene;Acc:107308580]	0.0679762944344528	4.70585223668834	0.0709295017787106	0.789988203621731	0.999994658757757
ENSCJPG00005005479	1	174055807	174058701	-1	protein_coding	CCKBR	cholecystokinin B receptor [Source:NCBI gene;Acc:107308613]	-0.234941778905533	4.67689594676752	0.941011073235279	0.332017955079536	0.999994658757757
ENSCJPG00005005481	1	174058680	174064286	-1	protein_coding	CNGA4	cyclic nucleotide gated channel subunit alpha 4 [Source:NCBI gene;Acc:107308584]	0.00803795729707903	4.50010487305773	0.00114212087548182	0.973040400694124	0.999994658757757
ENSCJPG00005005483	1	174063831	174070512	1	protein_coding	FAM160A2	family with sequence similarity 160 member A2 [Source:NCBI gene;Acc:107308583]	-0.184206703773926	6.67123426186352	0.753875711110867	0.385251925082018	0.999994658757757
ENSCJPG00005005488	1	174075785	174079962	-1	protein_coding	RPS11	ribosomal protein S11 [Source:NCBI gene;Acc:107308602]	0.199253793507509	7.45171190756493	0.967005220615176	0.325428205577035	0.999994658757757
ENSCJPG00005005493	1	174076536	174076627	-1	snoRNA			-0.154723212331799	-0.0305639569732951	0.0816120306295756	0.775124607498567	0.999994658757757
ENSCJPG00005005495	1	174077169	174077259	-1	snoRNA			-0.848217081965476	-1.08783733614317	1.58729874491663	0.207712492719283	0.999994658757757
ENSCJPG00005005498	1	174082431	174095902	1	protein_coding			0.209748937201242	-1.15278754331011	0.0392755798359223	0.842903706944578	0.999994658757757
ENSCJPG00005005500	1	174101484	174103076	1	protein_coding		ubiquilin-1-like [Source:NCBI gene;Acc:107308559]	-0.451892818283658	-1.02896564962518	0.231639991427473	0.630310456943058	0.999994658757757
ENSCJPG00005005502	1	174107444	174108448	1	protein_coding		olfactory receptor 52B2-like [Source:NCBI gene;Acc:107308614]	0.67548875656756	-1.55176872270964	0.406198006511203	0.523905582503014	0.999994658757757
ENSCJPG00005005504	1	174114072	174117077	-1	protein_coding			-0.200932150526834	-1.84910379155682	0.0280348066646017	0.86702701853084	0.999994658757757
ENSCJPG00005005507	1	174123264	174126971	-1	protein_coding		folate receptor gamma-like [Source:NCBI gene;Acc:107308616]	-2.66923589307651	0.276889204757918	12.0883361015975	0.000507382337461422	0.0981357977731675
ENSCJPG00005005510	1	174147941	174149504	1	protein_coding			1.77143422736805	-2.61311428940883	1.14790168694268	0.283988831145498	0.999994658757757
ENSCJPG00005005649	1	174153489	174157663	1	protein_coding		hemoglobin subunit beta-like [Source:NCBI gene;Acc:107308586]	-0.971663112135501	3.33922897489467	0.616655624570001	0.432292798580005	0.999994658757757
ENSCJPG00005005650	1	174158786	174160679	-1	protein_coding			0.548392499567796	-0.283379029466438	0.538716801223061	0.462965012645108	0.999994658757757
ENSCJPG00005005652	1	174159288	174160979	1	protein_coding		hemoglobin subunit beta [Source:NCBI gene;Acc:107308585]	-0.0849515916979287	8.88799565261175	0.0867822229139819	0.768308457514179	0.999994658757757
ENSCJPG00005005654	1	174170485	174230910	1	protein_coding			0.368133343200742	0.119922214353947	0.333739081693675	0.563465632035662	0.999994658757757
ENSCJPG00005005655	1	174176736	174182372	-1	protein_coding			1.30989240213133	-0.126696953219075	0.553349789888877	0.456952192963306	0.999994658757757
ENSCJPG00005005657	1	174180702	174196229	-1	protein_coding			1.33375867817182	-1.92138279706175	1.40553731082569	0.235798640040512	0.999994658757757
ENSCJPG00005005660	1	174201464	174204599	-1	protein_coding	OR51E2	olfactory receptor family 51 subfamily E member 2 [Source:HGNC Symbol;Acc:HGNC:15195]	-3.2070521707598	1.30555914311189	6.78213788657599	0.0092074544422025	0.665677033660664
ENSCJPG00005005666	1	174206467	174209147	-1	protein_coding			-2.51418974111388	2.86647420133028	2.86380149367958	0.0905931683015222	0.999994658757757
ENSCJPG00005005670	1	174226180	174271823	1	protein_coding			1.25001385220757	0.220747231339326	1.84140349108156	0.17478653857208	0.999994658757757
ENSCJPG00005005671	1	174278233	174279474	1	protein_coding			0.925403975819337	1.69769356978479	0.813713617585414	0.367024591314277	0.999994658757757
ENSCJPG00005005673	1	174288036	174308293	-1	protein_coding	RRM1	ribonucleotide reductase catalytic subunit M1 [Source:NCBI gene;Acc:107308587]	-0.148709806947824	4.68065487642222	0.329634668176336	0.565874287906522	0.999994658757757
ENSCJPG00005005675	1	174312290	174318431	1	protein_coding		sodium-dependent proline transporter-like [Source:NCBI gene;Acc:107308589]	-3.32858580639892	-2.39581013237233	4.2682843373532	0.0388301172344759	0.999994658757757
ENSCJPG00005005690	1	174319953	174359817	-1	protein_coding	STIM1	stromal interaction molecule 1 [Source:NCBI gene;Acc:107308588]	-0.247582363854834	6.09708532117412	0.822438064340096	0.364468296161177	0.999994658757757
ENSCJPG00005005696	1	174363544	174364119	1	protein_coding	RHOG	ras homolog family member G [Source:NCBI gene;Acc:107308590]	0.0234385176701295	0.695829008870979	0.00202709989295435	0.964088716266421	0.999994658757757
ENSCJPG00005005697	1	174367045	174375348	-1	protein_coding	PGAP2	post-GPI attachment to proteins 2 [Source:NCBI gene;Acc:107308591]	0.0423637374793317	4.73997130025181	0.0345175064470942	0.852610328319284	0.999994658757757
ENSCJPG00005005712	1	174381543	174409933	1	protein_coding	NUP98	nucleoporin 98 [Source:NCBI gene;Acc:107308593]	0.0685720473102562	6.90161802411346	0.10803390491915	0.742393706189621	0.999994658757757
ENSCJPG00005005717	1	174412383	174414755	1	protein_coding		cholinergic receptor nicotinic alpha 10 subunit [Source:NCBI gene;Acc:107308612]	-0.0177970772493259	-2.05028212478393	6.02012198216428e-05	0.993809320086326	0.999994658757757
ENSCJPG00005005721	1	174429798	174431126	1	protein_coding			-2.0328448324483	-2.60314704061866	1.55968214272079	0.211711766751858	0.999994658757757
ENSCJPG00005005723	1	174433100	174447259	-1	protein_coding	DGAT2	diacylglycerol O-acyltransferase 2 [Source:NCBI gene;Acc:107308594]	0.395783585475971	5.85691878704402	0.877020387507919	0.3490190719585	0.999994658757757
