geneSymbol	Gene name	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene type	logFC	logCPM	LR	PValue	FDR
ENSGALG00000011239	OXNAD1	oxidoreductase NAD binding domain containing 1 [Source:NCBI gene;Acc:420644]	2	34296808	34317152	1	protein_coding	0.512813352199645	4.69968626399278	17.2466994615438	3.28267307152299e-05	0.00010049031500048
ENSGALG00000013187	CLPTM1L	CLPTM1 like [Source:NCBI gene;Acc:420973]	2	85785734	85815041	-1	protein_coding	0.238805036787311	7.19410561111459	6.99693690890265	0.00816493111126351	0.0159620165391447
ENSGALG00000040325	EMC2	ER membrane protein complex subunit 2 [Source:NCBI gene;Acc:420273]	2	132270544	132336875	1	protein_coding	0.0812177651145468	5.65165411376156	1.01158766710103	0.314522783360381	0.391626819289088
ENSGALG00000011241	RFTN1	raftlin, lipid raft linker 1 [Source:NCBI gene;Acc:395109]	2	34320041	34414155	-1	protein_coding	-0.54796943387311	7.03053151686797	58.9202100359558	1.64197032173874e-14	1.42806432503004e-13
ENSGALG00000011243	DAZL	deleted in azoospermia like [Source:NCBI gene;Acc:374054]	2	34429595	34442888	-1	protein_coding	0.591285597111281	6.90891279595709	4.04138063713382	0.0443974857404063	0.072128873328004
ENSGALG00000013191	NDUFS6	NADH:ubiquinone oxidoreductase subunit S6 [Source:NCBI gene;Acc:420976]	2	85983022	85987033	1	protein_coding	0.147374644793868	5.2685758901814	1.90768261943825	0.167220904395226	0.228393142305108
ENSGALG00000022896	IRX4	iroquois homeobox 4 [Source:NCBI gene;Acc:373974]	2	86044965	86053142	-1	protein_coding	-2.05346855850839	0.0207000576195663	31.3485281176487	2.15622101800028e-08	1.01032082976264e-07
ENSGALG00000033701	TRHR	thyrotropin releasing hormone receptor [Source:NCBI gene;Acc:395770]	2	132483774	132498269	1	protein_coding	1.59690306448087	0.405299677364901	13.7900895993522	0.000204411665272559	0.000553318977964391
ENSGALG00000025484	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	2	86453622	86453739	1	rRNA	-1.75518162098893	-2.51095606433154	2.87076425632907	0.0902020264625015	0.134277295664812
ENSGALG00000013193	IRX2	iroquois homeobox 2 [Source:NCBI gene;Acc:373975]	2	86608324	86612432	-1	protein_coding	-0.898439107692153	-0.305905316493617	0.678274739504612	0.410181445107517	0.489381188572324
ENSGALG00000040879	NUDCD1	NudC domain containing 1 [Source:NCBI gene;Acc:428379]	2	132522302	132547557	-1	protein_coding	0.489966930913637	5.3659312919244	33.8818773147854	5.85616608607179e-09	2.93803227818805e-08
ENSGALG00000030991	IRX1	iroquois homeobox 1 [Source:NCBI gene;Acc:374185]	2	87109992	87114778	1	protein_coding	-2.83354845631502	0.0100067806698176	5.47277020397922	0.0193149863865391	0.0344323595586513
ENSGALG00000013196	ANKS6	ankyrin repeat and sterile alpha motif domain containing 6 [Source:NCBI gene;Acc:420977]	2	87809146	87849912	-1	protein_coding	0.0732963884206483	4.52478651394866	0.838289850963971	0.35988633274714	0.438353635800785
ENSGALG00000011248	PLCL2	phospholipase C like 2 [Source:NCBI gene;Acc:420645]	2	34519722	34632243	1	protein_coding	0.752192982876555	5.98414406724887	47.6914769822273	4.98855672731029e-12	3.44264637627098e-11
ENSGALG00000036293	EBAG9	estrogen receptor binding site associated, antigen, 9 [Source:NCBI gene;Acc:420276]	2	132562852	132582862	1	protein_coding	0.134021442479359	5.64860115593717	4.01052964991544	0.0452169440356752	0.0733101066604958
ENSGALG00000013197	GALNT12	polypeptide N-acetylgalactosaminyltransferase 12 [Source:NCBI gene;Acc:420978]	2	87858631	87903391	1	protein_coding	-0.220860250969998	3.49148644347711	2.05100897505217	0.152105357701069	0.210993427145311
ENSGALG00000011251	TBC1D5	TBC1 domain family member 5 [Source:NCBI gene;Acc:420646]	2	34651269	34954644	-1	protein_coding	0.410122672529516	5.56810787470767	4.45402994579651	0.0348189868270427	0.0581445942569421
ENSGALG00000013200	GABBR2	gamma-aminobutyric acid type B receptor subunit 2 [Source:NCBI gene;Acc:420979]	2	87910969	88368255	1	protein_coding	0.261584474828932	1.01441054669552	0.820852983900076	0.364930891397966	0.443519569197107
ENSGALG00000039034	ELP2	elongator acetyltransferase complex subunit 2 [Source:NCBI gene;Acc:420980]	2	88407284	88439989	-1	protein_coding	-0.381393812816351	4.34369354325445	12.7676706561003	0.000352661721720202	0.000918395927482184
ENSGALG00000011254	SATB1	SATB homeobox 1 [Source:NCBI gene;Acc:420647]	2	35150112	35241163	-1	protein_coding	1.56652086378227	4.42899845142078	73.4529277586353	1.03065007994499e-17	1.1674571556772e-16
ENSGALG00000013207	CTNNAL1	catenin alpha like 1 [Source:NCBI gene;Acc:100858912]	2	88491627	88549212	1	protein_coding	-0.585162872979682	6.58206402902678	29.015335898757	7.1807570992364e-08	3.17372967790128e-07
ENSGALG00000011262	KCNH8	potassium voltage-gated channel subfamily H member 8 [Source:NCBI gene;Acc:420648]	2	35491690	35656661	1	protein_coding	-2.12184530282473	-2.06173430027764	6.43326544217092	0.0112002477686097	0.0212809735396986
ENSGALG00000036527	SYBU	syntabulin [Source:NCBI gene;Acc:420277]	2	132583836	132627922	-1	protein_coding	-0.214001895396707	4.66525082722438	1.15011238155879	0.283525625462362	0.358336656924562
ENSGALG00000013209	SLC39A6	solute carrier family 39 member 6 [Source:NCBI gene;Acc:420984]	2	88557203	88570501	-1	protein_coding	-0.150513168432161	6.25680555112224	2.21666850799968	0.136527386778542	0.192304465592227
ENSGALG00000011272	RAB5A	RAB5A, member RAS oncogene family [Source:NCBI gene;Acc:420649]	2	35764554	35781496	1	protein_coding	0.213845870228827	6.98153963704089	12.3868535797879	0.000432367211743363	0.00110823553789205
ENSGALG00000031449	KCNV1	potassium voltage-gated channel modifier subfamily V member 1 [Source:NCBI gene;Acc:420278]	2	132745681	132755803	-1	protein_coding	0.454763294755561	4.25835763146281	15.8510270882342	6.85293315501699e-05	0.000199629605878426
ENSGALG00000013212		transmembrane protein with EGF-like and two follistatin-like domains 1 [Source:NCBI gene;Acc:420985]	2	88684786	88736696	1	protein_coding	-0.0297290150416078	2.64201918801662	0.00630792095797084	0.936696635588535	0.954435393893695
ENSGALG00000031578	CSMD3	CUB and Sushi multiple domains 3 [Source:NCBI gene;Acc:420279]	2	133608005	134026696	-1	protein_coding	1.40577652263904	1.09527437323509	8.73099313321165	0.00312846047947582	0.0067513921088348
ENSGALG00000044362	PP2D1	protein phosphatase 2C-like domain containing 1 [Source:NCBI gene;Acc:428440]	2	35781709	35787118	-1	protein_coding	-1.77242955596922	0.323838409242388	35.0109921112482	3.27849332098799e-09	1.69366591496767e-08
ENSGALG00000011278	KAT2B	lysine acetyltransferase 2B [Source:NCBI gene;Acc:428441]	2	35794568	35834790	1	protein_coding	0.547827551239232	6.50644070518731	39.7017610082614	2.95858615226532e-10	1.70997391722645e-09
ENSGALG00000011281	SGO1	shugoshin 1 [Source:NCBI gene;Acc:420650]	2	35837240	35842547	-1	protein_coding	-0.128008460699208	4.6211454265843	0.677190260094569	0.410555930200001	0.489781961826345
ENSGALG00000026452	CAVIN4	muscle related coiled-coil protein [Source:NCBI gene;Acc:420986]	2	88738279	88751907	1	protein_coding	0.0471306960284088	1.85359930987669	0.0109041776434111	0.916833615187204	0.939624959293552
ENSGALG00000013268		dynein axonemal heavy chain 5-like [Source:NCBI gene;Acc:428510]	2	88754376	88902355	-1	protein_coding	-0.478456186990952	3.41396822540816	5.51034554113695	0.0189043117532967	0.0337523833862995
ENSGALG00000011283		zinc finger protein 385D [Source:NCBI gene;Acc:420651]	2	36200600	36598490	-1	protein_coding	0.0710067771716239	4.95571784608042	0.399447734187957	0.527374607790126	0.602700276277475
ENSGALG00000031700	TRPS1	transcriptional repressor GATA binding 1 [Source:NCBI gene;Acc:420289]	2	134839746	135006696	-1	protein_coding	0.366997729643465	5.03495688297041	8.01640801173362	0.00463554195886541	0.00963201836024946
ENSGALG00000040522	EIF3H	eukaryotic translation initiation factor 3 subunit H [Source:NCBI gene;Acc:420288]	2	135418685	135499641	-1	protein_coding	0.435801887559894	8.5053509507284	19.379280546197	1.0716343504312e-05	3.54180452414766e-05
ENSGALG00000013397	EXOC3	exocyst complex component 3 [Source:NCBI gene;Acc:420987]	2	88903234	88921286	1	protein_coding	-0.209453034628188	6.48494139828809	8.49871239042273	0.00355397894801408	0.00758078694471405
ENSGALG00000025601	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	2	135440905	135441020	1	rRNA	-0.00934647447599603	-2.41989770293629	8.52932650143856e-05	0.992631293519333	0.994472277608767
ENSGALG00000043137		SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3 [Source:NCBI gene;Acc:430336]	2	62116	147153	-1	protein_coding	0.24819234189235	6.14439130987511	5.86583563501828	0.0154375285235011	0.0282947080241653
ENSGALG00000032400	UTP23	UTP23, small subunit processome component [Source:NCBI gene;Acc:420287]	2	135510776	135515223	1	protein_coding	0.166546549210915	3.94601215270001	1.52885219907279	0.216284790956508	0.284334224615979
ENSGALG00000011286	UBE2E1	ubiquitin conjugating enzyme E2 E1 [Source:NCBI gene;Acc:420653]	2	37076403	37120914	1	protein_coding	-0.381702524728593	5.76732378548216	21.8124851949754	3.00637450569052e-06	1.07991353531141e-05
ENSGALG00000029523	RAD21	RAD21 cohesin complex component [Source:NCBI gene;Acc:420286]	2	135540254	135564198	-1	protein_coding	0.884605134770003	8.04453411799008	173.902495865969	1.03962702439753e-39	4.03705931370026e-38
ENSGALG00000011289	NKIRAS1	NFKB inhibitor interacting Ras like 1 [Source:NCBI gene;Acc:420654]	2	37124668	37133561	-1	protein_coding	-0.306091198774355	3.50121149939151	7.22601979863707	0.00718543414364432	0.0142363305907311
ENSGALG00000013400	PDCD6	programmed cell death 6 [Source:NCBI gene;Acc:420988]	2	88921515	88928014	1	protein_coding	0.369965836575791	5.90825565179197	24.8105700874915	6.32496787636473e-07	2.48497654994058e-06
ENSGALG00000034377	SLC30A8	solute carrier family 30 member 8 [Source:NCBI gene;Acc:420285]	2	135661556	135682093	1	protein_coding	1.87412493550561	1.8200770510494	34.4047461382762	4.47630395129535e-09	2.28181885080483e-08
ENSGALG00000011290	RPL15	ribosomal protein L15 [Source:NCBI gene;Acc:428442]	2	37133710	37139279	1	protein_coding	0.235308959175734	10.1964009282224	10.3050469509577	0.00132666877660431	0.00310297294627399
ENSGALG00000036477	CHPF2	chondroitin polymerizing factor 2 [Source:NCBI gene;Acc:426039]	2	154470	159009	-1	protein_coding	-0.275157710799597	6.51180046056957	16.1324155741079	5.90643941798119e-05	0.000173731683413308
ENSGALG00000030862	MED30	mediator complex subunit 30 [Source:NCBI gene;Acc:420284]	2	135774418	135791010	1	protein_coding	-0.192800159464397	4.24138766781451	4.38060562505815	0.036350079551207	0.0603127283602805
ENSGALG00000034573	ABCF2	ATP binding cassette subfamily F member 2 [Source:NCBI gene;Acc:426038]	2	159572	241719	1	protein_coding	0.312916452826615	6.96273083588721	34.5261890746449	4.20554688668984e-09	2.14984035294636e-08
ENSGALG00000053703		dentin sialophosphoprotein-like [Source:NCBI gene;Acc:101748694]	2	88931563	88963976	-1	protein_coding	0.109701847916217	5.12376480944616	0.755768244576482	0.38465609284069	0.463456026842308
ENSGALG00000011291	NR1D2	nuclear receptor subfamily 1 group D member 2 [Source:NCBI gene;Acc:396125]	2	37152397	37175363	1	protein_coding	-0.658024805692981	5.18385709876995	55.9632642645017	7.38378839248794e-14	6.0685660199231e-13
ENSGALG00000013402	AHRR	aryl-hydrocarbon receptor repressor [Source:NCBI gene;Acc:420989]	2	88971793	89054391	-1	protein_coding	0.0402943601274778	2.73879900312189	0.0222016287867071	0.881551968007304	0.911707679569697
ENSGALG00000039013	EXT1	exostosin glycosyltransferase 1 [Source:NCBI gene;Acc:100858205]	2	135873550	136036349	-1	protein_coding	0.412992587682302	6.56169516940396	30.644733245772	3.09866573615005e-08	1.42767988090106e-07
ENSGALG00000013403	MSANTD3	chromosome 2 open reading frame, human C9orf30 [Source:NCBI gene;Acc:420991]	2	89082566	89090432	-1	protein_coding	0.459954053844707	5.0950945205536	22.1585106360446	2.51040626001071e-06	9.10775391131887e-06
ENSGALG00000013430		LOC420992 [Source:NCBI gene;Acc:420992]	2	89090806	89115686	1	protein_coding	0.806293569135911	6.23086620282488	48.7092989161838	2.96855585636498e-12	2.11174914644944e-11
ENSGALG00000011294	THRB	thyroid hormone receptor beta [Source:NCBI gene;Acc:396431]	2	37209656	37257267	-1	protein_coding	0.281185057921786	2.02149033333125	0.98769329036131	0.32030680873038	0.397431996932783
ENSGALG00000025834			2	37454071	37454242	-1	misc_RNA	-1.08514737228345	-2.56073197428578	1.36686061491533	0.242352006652963	0.312806035828352
ENSGALG00000013438	TEX10	testis expressed 10 [Source:NCBI gene;Acc:420993]	2	89118938	89169010	1	protein_coding	0.161511741206223	6.82302652499443	5.40618724582462	0.020065495856574	0.035625232995914
ENSGALG00000031804	H2BE1	histone H2B [Source:NCBI gene;Acc:426037]	2	174543	175543	1	protein_coding	2.36986544694939	-2.17119450523833	6.57946369885157	0.0103161969906243	0.0197847861934674
ENSGALG00000029664	SAMD12	sterile alpha motif domain containing 12 [Source:NCBI gene;Acc:420282]	2	136063201	136211928	-1	protein_coding	-0.0743268304211211	2.80976838069151	0.134348201717955	0.713965600036842	0.770327142779509
ENSGALG00000011298	RARB	retinoic acid receptor beta [Source:NCBI gene;Acc:396266]	2	37462364	37785654	1	protein_coding	-0.490930965925447	5.58663740330109	20.1660938362624	7.10003425777803e-06	2.40416626680708e-05
ENSGALG00000032845	ASB10	ankyrin repeat and SOCS box containing 10 [Source:NCBI gene;Acc:768438]	2	185940	192393	1	protein_coding	2.10665703738449	-0.791980543715064	24.4123316567057	7.77692910170272e-07	3.02547321487197e-06
ENSGALG00000043167	TNFRSF11B	TNF receptor superfamily member 11b [Source:NCBI gene;Acc:378803]	2	136321689	136339558	-1	protein_coding	1.50002353965308	6.25937004338811	406.811606390783	1.81202591586933e-90	3.96708708270842e-88
ENSGALG00000042241	GBX1	gastrulation brain homeobox 1 [Source:NCBI gene;Acc:395377]	2	206228	212235	1	protein_coding	4.23631770923946	-1.01954527137126	46.1018360192566	1.12263198912039e-11	7.4517412429957e-11
ENSGALG00000013441	INVS	inversin [Source:NCBI gene;Acc:395234]	2	89168602	89253599	-1	protein_coding	-0.358952121239511	5.43260752978256	11.211999053136	0.000812701256326977	0.00197279307070158
ENSGALG00000043576	AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3 [Source:NCBI gene;Acc:768507]	2	218278	296609	-1	protein_coding	-0.162103253804246	6.24801727466968	6.20917341362969	0.0127089959669154	0.0238056985968272
ENSGALG00000033144	COLEC10	collectin subfamily member 10 [Source:NCBI gene;Acc:420281]	2	136385091	136405869	1	protein_coding	-0.115073475719369	6.94144512552333	0.879813017628077	0.348252897481524	0.426351262265753
ENSGALG00000027718			2	37632827	37633003	-1	misc_RNA	-2.51209971525439	-2.41892693980143	5.62500269191527	0.0177060386143985	0.0319090658991814
ENSGALG00000013452	ERP44	endoplasmic reticulum protein 44 [Source:NCBI gene;Acc:420994]	2	89253790	89301445	1	protein_coding	0.217338327699526	6.85394256122407	12.9201567119761	0.000325062644320784	0.000851412016828655
ENSGALG00000040768	MAL2	mal, T-cell differentiation protein 2 [Source:NCBI gene;Acc:420280]	2	136421910	136433628	1	protein_coding	0.692962287544669	4.3303978278268	37.0100169223733	1.17523934707029e-09	6.37470706069994e-09
ENSGALG00000013462	STX17	syntaxin 17 [Source:NCBI gene;Acc:420995]	2	89303231	89335819	-1	protein_coding	0.00511998267463972	5.31282331764154	0.003719868672027	0.951366594794992	0.965740908202638
ENSGALG00000033058	FASTK	Fas activated serine/threonine kinase [Source:NCBI gene;Acc:426636]	2	306562	316269	1	protein_coding	-0.131236051733322	6.46124748456672	4.48209715678336	0.0342516673729546	0.0572819858561156
ENSGALG00000038364	CCN3	nephroblastoma overexpressed [Source:NCBI gene;Acc:396204]	2	136482292	136487586	1	protein_coding	-1.47074699785657	3.79734268950649	14.4278615575704	0.000145631694378387	0.000402531836137737
ENSGALG00000032746	ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:NCBI gene;Acc:420361]	2	136526177	136595461	-1	protein_coding	-0.510172032071752	5.65172587916316	13.3730813294998	0.000255261630195483	0.000680661944607779
ENSGALG00000013568	NR4A3	nuclear receptor subfamily 4 group A member 3 [Source:NCBI gene;Acc:420996]	2	89365079	89385555	-1	protein_coding	-0.433155189775845	2.76400024005728	6.02746104617504	0.014084978799189	0.0260291774537963
ENSGALG00000027705			2	89590977	89591095	-1	misc_RNA	-1.15193172767536	-2.56025352874421	1.4973576564759	0.221078377657069	0.289526943016652
ENSGALG00000013569	SEC61B	Sec61 translocon beta subunit [Source:NCBI gene;Acc:420997]	2	89693065	89697358	-1	protein_coding	0.0308101909340091	6.39979344697139	0.117956759874698	0.73126120108504	0.784650560366557
ENSGALG00000013573	ALG2	ALG2, alpha-1,3/1,6-mannosyltransferase [Source:NCBI gene;Acc:420998]	2	89697618	89699292	1	protein_coding	0.143669223911712	4.19563591975273	2.02064823496042	0.155172885691084	0.214354952593539
ENSGALG00000013575	IFI6	interferon alpha inducible protein 6 [Source:NCBI gene;Acc:403120]	2	89717661	89722211	1	protein_coding	-4.43852237336555	3.4733020982818	95.3347916112708	1.60762821731361e-22	2.48341400285258e-21
ENSGALG00000028821	GLIPR2	GLI pathogenesis related 2 [Source:NCBI gene;Acc:420999]	2	89742579	89767957	-1	protein_coding	-0.553800104024858	4.81388111788196	6.10177596571195	0.0135046095152081	0.025103430189447
ENSGALG00000013591	BLOC1S4	biogenesis of lysosomal organelles complex 1 subunit 4 [Source:NCBI gene;Acc:421000]	2	89775663	89781385	-1	protein_coding	0.0118485363464033	6.02703773305925	0.0117274080091718	0.913763150045559	0.937689064108494
ENSGALG00000031243	ABCB8	ATP binding cassette subfamily B member 8 [Source:NCBI gene;Acc:107055879]	2	337915	344446	-1	protein_coding	0.130550857706355	6.18581869221619	2.68290371859394	0.101430626870073	0.148331924449636
ENSGALG00000013594	PARD6G	par-6 family cell polarity regulator gamma [Source:NCBI gene;Acc:428511]	2	89782356	89840622	-1	protein_coding	-0.311558575665509	5.86364528556255	7.00640393309563	0.00812186557566059	0.0158908242033495
ENSGALG00000011304	NGLY1	N-glycanase 1 [Source:NCBI gene;Acc:420655]	2	37862138	37881702	-1	protein_coding	0.216614596447203	5.54660756373905	5.13045947737018	0.023509503386432	0.0409609871022109
ENSGALG00000013598	SCGN	secretagogin, EF-hand calcium binding protein [Source:NCBI gene;Acc:421001]	2	89883629	89906746	-1	protein_coding	1.82484987563322	0.89495821516417	30.2847557361922	3.73046319930731e-08	1.70332332631443e-07
ENSGALG00000043193	TAF2	TATA-box binding protein associated factor 2 [Source:NCBI gene;Acc:428389]	2	136617993	136673043	-1	protein_coding	0.57577342392849	6.96755305618546	46.9634842216725	7.23216903932723e-12	4.90828874726762e-11
ENSGALG00000038330	ATG9B	autophagy-related protein 9A-like [Source:NCBI gene;Acc:107055991]	2	344557	351751	1	protein_coding	0.329905102606762	4.36822954069931	10.8529242373073	0.000986398687015537	0.00236237090300326
ENSGALG00000050508	NOS3	nitric oxide synthase, endothelial-like [Source:NCBI gene;Acc:107057170]	2	351436	367741	-1	protein_coding	-0.365972369514176	4.07200930110262	8.82406242119321	0.00297284096686488	0.00645615436929198
ENSGALG00000011312	OXSM	3-oxoacyl-ACP synthase, mitochondrial [Source:NCBI gene;Acc:420656]	2	37881673	37888175	1	protein_coding	0.0515259369191415	3.71858564505181	0.205806121454229	0.650074572068268	0.712898084128411
ENSGALG00000011314	LRRC3B	leucine rich repeat containing 3B [Source:NCBI gene;Acc:420657]	2	38121822	38167107	1	protein_coding	1.1166065557365	1.64875477113649	16.513597225264	4.83024386981595e-05	0.000144112868089574
ENSGALG00000013605	CARMIL1	capping protein regulator and myosin 1 linker 1 [Source:NCBI gene;Acc:421002]	2	89911310	90085595	-1	protein_coding	0.43623661760626	7.18961916260921	37.318215695483	1.00342974933253e-09	5.47317480971841e-09
ENSGALG00000042836	KCNH2	potassium voltage-gated channel subfamily H member 2 [Source:NCBI gene;Acc:100858122]	2	362630	393535	1	protein_coding	0.700583781310014	6.00433304270481	9.69253255485863	0.00185018359672397	0.00418408393788085
ENSGALG00000043799	DSCC1	DNA replication and sister chromatid cohesion 1 [Source:NCBI gene;Acc:420358]	2	136674584	136685316	-1	protein_coding	1.05420264439511	5.8334768130846	205.797071649359	1.1346682395377e-46	5.80968439743939e-45
ENSGALG00000011322	NEK10	NIMA related kinase 10 [Source:NCBI gene;Acc:776071]	2	38299506	38378275	-1	protein_coding	0.127404176366086	1.0582709615706	0.139233079486385	0.709044628412753	0.765925026931955
ENSGALG00000036190	AOC1	amine oxidase, copper containing 1 [Source:NCBI gene;Acc:100858159]	2	394586	398027	-1	protein_coding	1.18113430987375	-0.28578922050993	3.62887978314513	0.0567850258276091	0.0893834458855808
ENSGALG00000043787	DEPDC6	DEP domain containing 6 [Source:NCBI gene;Acc:420357]	2	136698116	136770823	1	protein_coding	0.279157773504939	6.60250341202621	3.96017055380139	0.046588982766711	0.075323007788604
ENSGALG00000049986			2	438560	441521	-1	protein_coding	-0.315341529210686	3.14927859835419	5.04457757175243	0.0247031299535166	0.0427998832241442
ENSGALG00000042642	RARRES2	retinoic acid receptor responder (tazarotene induced) 2 [Source:NCBI gene;Acc:420366]	2	457092	458880	1	protein_coding	-0.00267882356490868	7.15186980813343	0.000273825420791241	0.986797471198958	0.99085515493313
ENSGALG00000011405	SLC4A7	solute carrier family 4 member 7 [Source:NCBI gene;Acc:420658]	2	38388128	38516426	-1	protein_coding	1.21753644444562	6.23678340224091	165.309534286275	7.82876526591118e-38	2.77680618286425e-36
ENSGALG00000037675	COL14A1	collagen type XIV alpha 1 chain [Source:NCBI gene;Acc:396276]	2	136788122	136908061	1	protein_coding	0.675814967708144	9.44248885693949	25.6580159837287	4.07598837352116e-07	1.64464252834356e-06
ENSGALG00000027247	EOMES	eomesodermin [Source:NCBI gene;Acc:428443]	2	38541856	38546582	-1	protein_coding	-2.36913427423582	1.52918618818476	79.7316323319809	4.28879094621808e-19	5.3391242583409e-18
ENSGALG00000025811		C-X9-C motif containing 1 [Source:NCBI gene;Acc:420659]	2	38726423	38770371	1	protein_coding	0.119852181539835	4.95623849112371	2.35937732227573	0.124531888007158	0.17738533768274
ENSGALG00000011428	AZI2	5-azacytidine induced 2 [Source:NCBI gene;Acc:420660]	2	38775654	38800952	-1	protein_coding	-0.0534067480628813	5.65920353342212	0.356401340586773	0.550511663539319	0.623752753067036
ENSGALG00000011439	RBMS3	RNA binding motif single stranded interacting protein 3 [Source:NCBI gene;Acc:420661]	2	38854063	39545916	1	protein_coding	0.259508452521659	5.52996174821171	2.32419389010198	0.127376191048531	0.180791986320524
ENSGALG00000011442	TGFBR2	transforming growth factor beta receptor 2 [Source:NCBI gene;Acc:396399]	2	39748110	39810215	1	protein_coding	-0.282056386794573	4.96460006588087	2.43809618036359	0.118419871564902	0.169870710475725
ENSGALG00000011447	GADL1	glutamate decarboxylase like 1 [Source:NCBI gene;Acc:100857134]	2	39825774	39907578	-1	protein_coding	0.969455901361717	3.11026008572599	22.8912716345246	1.71428535126056e-06	6.38170489308313e-06
ENSGALG00000011465	STT3B	STT3B, catalytic subunit of the oligosaccharyltransferase complex [Source:NCBI gene;Acc:428444]	2	40078293	40127386	1	protein_coding	0.0209776226489697	7.84204471759567	0.0630599938490146	0.801723273911043	0.844766586351541
ENSGALG00000013624		family with sequence similarity 65, member B [Source:NCBI gene;Acc:421003]	2	90145304	90201328	1	protein_coding	-0.430599460116972	5.29102115053376	14.7963348228866	0.000119768053722074	0.000335646600344934
ENSGALG00000050427	OSBPL10	oxysterol binding protein like 10 [Source:NCBI gene;Acc:420663]	2	40134661	40237864	-1	protein_coding	-0.401448504659277	4.91271438284842	19.9479323636334	7.9579967453527e-06	2.67754750059588e-05
ENSGALG00000011481	GPD1L	glycerol-3-phosphate dehydrogenase 1-like [Source:NCBI gene;Acc:420664]	2	40263892	40286452	1	protein_coding	0.370083169711047	5.04584018017068	8.0780564563569	0.00448044727636604	0.00934659430183934
ENSGALG00000013626	GMNN	geminin, DNA replication inhibitor [Source:NCBI gene;Acc:421004]	2	90209334	90214798	-1	protein_coding	-0.301561002782721	5.51850695614793	8.12462099605367	0.00436681117879405	0.00913204353562696
ENSGALG00000011484	CMTM8	CKLF like MARVEL transmembrane domain containing 8 [Source:NCBI gene;Acc:420665]	2	40304543	40340905	1	protein_coding	-1.5160973033986	3.40601181008942	15.6950991058469	7.44167408613366e-05	0.000215789855094143
ENSGALG00000011488	CMTM7	CKLF like MARVEL transmembrane domain containing 7 [Source:NCBI gene;Acc:420666]	2	40345059	40372785	1	protein_coding	-0.536641558906161	4.20747979708498	16.0519910848116	6.16267905136833e-05	0.000180807991206735
ENSGALG00000011491	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1 [Source:NCBI gene;Acc:420668]	2	40398740	40421230	-1	protein_coding	-0.0717131239938774	6.39451561937518	1.15296299173557	0.282929749630196	0.357654749706742
ENSGALG00000013628	C6orf62	chromosome 2 open reading frame, human C6orf62 [Source:NCBI gene;Acc:421005]	2	90222982	90228705	1	protein_coding	-0.136439459511304	7.59775625669625	4.8459200030121	0.0277116063286775	0.0474204061934736
ENSGALG00000041863	MRPL13	mitochondrial ribosomal protein L13 [Source:NCBI gene;Acc:420356]	2	136911020	136937314	-1	protein_coding	0.310552356794634	6.59239656442553	16.6745031581876	4.43734007749055e-05	0.000133172640756263
ENSGALG00000013632	ACOT13	acyl-CoA thioesterase 13 [Source:NCBI gene;Acc:421006]	2	90236164	90240896	-1	protein_coding	0.00453432580572383	5.41882814364244	0.00258616416030311	0.959441587735698	0.971105218764909
ENSGALG00000013637	TDP2	tyrosyl-DNA phosphodiesterase 2 [Source:NCBI gene;Acc:421007]	2	90240952	90248204	1	protein_coding	-0.121189498618878	5.43068462863117	2.57349554590589	0.108667371386532	0.157492991167384
ENSGALG00000011494	CNOT10	CCR4-NOT transcription complex subunit 10 [Source:NCBI gene;Acc:420669]	2	40442858	40472053	1	protein_coding	-0.262517073822981	5.38475075317428	16.8870720068946	3.96708583344408e-05	0.000120109813812763
ENSGALG00000026011	GALR1	galanin receptor 1 [Source:NCBI gene;Acc:428512]	2	90395819	90410898	-1	protein_coding	-3.64703586225696	-0.574640885864825	41.0821187376565	1.45965644524914e-10	8.73866927947832e-10
ENSGALG00000034528	SNTB1	syntrophin beta 1 [Source:NCBI gene;Acc:404774]	2	136964312	137072200	-1	protein_coding	0.469672963135975	6.67279618637465	4.92884819028233	0.0264119163216634	0.0453581976538385
ENSGALG00000029596	HAS2	hyaluronan synthase 2 [Source:NCBI gene;Acc:395594]	2	137356485	137374399	-1	protein_coding	1.26781181001412	4.07387256959497	70.6192946193521	4.33258864637193e-17	4.67745646099404e-16
ENSGALG00000013640	MBP	myelin basic protein [Source:NCBI gene;Acc:396217]	2	90467903	90576864	1	protein_coding	-1.5042438039877	1.86956182475928	12.8529441772775	0.000336948682025903	0.000880546277910047
ENSGALG00000042908	CTC-575C13.4	LOC768735 [Source:NCBI gene;Acc:768735]	2	528924	533328	1	protein_coding	0.256330697852085	2.89021675879103	2.51009941757449	0.113118795257983	0.163169653775517
ENSGALG00000043827	ZHX2	zinc fingers and homeoboxes 2 [Source:NCBI gene;Acc:420351]	2	137877361	137879853	1	protein_coding	0.280038488326679	5.87874115221001	6.76117935003175	0.00931621694945124	0.0180248853914569
